word	pinyin	rank	doc_freq	level	source
风萧萧兮易水寒			78		THUOCL
一举成名天下知			77		THUOCL
为之于未有			77		THUOCL
亦余心之所善兮			77		THUOCL
听取蛙声一片			77		THUOCL
士不可以不弘毅			77		THUOCL
海上升明月			77		THUOCL
绿树村边合			77		THUOCL
金风玉露一相逢			77		THUOCL
今夕是何年			76		THUOCL
民亦乐其乐			76		THUOCL
世事洞明皆学问			75		THUOCL
天若有情天亦老			75		THUOCL
对影成三人			75		THUOCL
山寺桃花始盛开			75		THUOCL
独钓寒江雪			75		THUOCL
今朝更好看			74		THUOCL
只要肯登攀			74		THUOCL
在天愿作比翼鸟			74		THUOCL
日出江花红胜火			74		THUOCL
此之谓大丈夫			74		THUOCL
秋收万颗子			74		THUOCL
读书破万卷			74		THUOCL
书山有路勤为径			73		THUOCL
千淘万漉虽辛苦			73		THUOCL
又岂在朝朝暮暮			73		THUOCL
大风起兮云飞扬			73		THUOCL
学海无涯苦作舟			73		THUOCL
得来全不费功夫			73		THUOCL
登泰山而小天下			73		THUOCL
白日依山尽			73		THUOCL
乐民之乐者			72		THUOCL
各领风骚数百年			72		THUOCL
恶竹应须斩万竿			72		THUOCL
春来江水绿如蓝			72		THUOCL
有家归不得			72		THUOCL
桃花依旧笑春风			72		THUOCL
芙蓉国里尽朝晖			72		THUOCL
不可使知之			71		THUOCL
少年不识愁滋味			71		THUOCL
天涯何处无芳草			70		THUOCL
无人知是荔枝来			70		THUOCL
等闲识得东风面			70		THUOCL
花开时节动京城			70		THUOCL
人事有代谢			69		THUOCL
千古风流人物			69		THUOCL
唧唧复唧唧			69		THUOCL
在地愿为连理枝			69		THUOCL
得道者多助			69		THUOCL
花市灯如昼			69		THUOCL
试看天下谁能敌			69		THUOCL
不见当年秦始皇			68		THUOCL
青山郭外斜			68		THUOCL
停车坐爱枫林晚			67		THUOCL
大鹏一日同风起			67		THUOCL
往事越千年			67		THUOCL
祸兮福所倚			67		THUOCL
而伯乐不常有			67		THUOCL
金猴奋起千钧棒			67		THUOCL
黄河入海流			67		THUOCL
或轻于鸿毛			66		THUOCL
民可使由之			66		THUOCL
离离原上草			66		THUOCL
军民团结如一人			65		THUOCL
往来成古今			65		THUOCL
本立而道生			65		THUOCL
极目楚天舒			65		THUOCL
闻道有先后			65		THUOCL
其不善者而改之			64		THUOCL
吹尽狂沙始到金			64		THUOCL
国破山河在			64		THUOCL
夜来风雨声			64		THUOCL
或重于泰山			64		THUOCL
桃花潭水深千尺			64		THUOCL
玉宇澄清万里埃			64		THUOCL
不可不察也			63		THUOCL
多少楼台烟雨中			63		THUOCL
截断巫山云雨			63		THUOCL
西出阳关无故人			63		THUOCL
运筹帷幄之中			63		THUOCL
雏凤清于老凤声			63		THUOCL
露从今夜白			63		THUOCL
青山依旧在			63		THUOCL
风雨不动安如山			63		THUOCL
上穷碧落下黄泉			62		THUOCL
其作始也简			62		THUOCL
只要功夫深			62		THUOCL
后人哀之而不鉴之			62		THUOCL
欲与天公试比高			62		THUOCL
死者长已矣			62		THUOCL
稻花香里说丰年			62		THUOCL
除却巫山不是云			62		THUOCL
一蓑烟雨任平生			61		THUOCL
万类霜天竞自由			61		THUOCL
人情练达即文章			61		THUOCL
以孝治天下			61		THUOCL
待到山花烂漫时			61		THUOCL
成一家之言			61		THUOCL
故能成其大			61		THUOCL
明年春色倍还人			61		THUOCL
月到中秋分外明			61		THUOCL
白了少年头			61		THUOCL
莲叶何田田			61		THUOCL
装点此关山			61		THUOCL
长使英雄泪满襟			61		THUOCL
三分天下有其二			60		THUOCL
