word	pinyin	rank	doc_freq	level	source
邦德			1000		THUOCL
西尔维奥			999		THUOCL
习仲勋			998		THUOCL
李岚清			996		THUOCL
张驰			995		THUOCL
张松			992		THUOCL
陆毅			990		THUOCL
陈武			989		THUOCL
哈利波特			984		THUOCL
张国庆			984		THUOCL
吴说			982		THUOCL
马尔克斯			982		THUOCL
洛克菲勒			980		THUOCL
陶行知			979		THUOCL
贝尔纳			978		THUOCL
松本			977		THUOCL
陈庚			977		THUOCL
孙刚			975		THUOCL
赵亮			973		THUOCL
张兵			972		THUOCL
摩西			971		THUOCL
曾志伟			970		THUOCL
文森			969		THUOCL
张狂			967		THUOCL
王智			967		THUOCL
王猛			967		THUOCL
马宁			967		THUOCL
曹禺			964		THUOCL
田亮			962		THUOCL
何洁			959		THUOCL
王钊			959		THUOCL
罗志祥			958		THUOCL
马莉			956		THUOCL
施耐德			954		THUOCL
王萌			953		THUOCL
陈群			953		THUOCL
弗里德曼			952		THUOCL
王兵			952		THUOCL
倪萍			951		THUOCL
亚里士多德			950		THUOCL
辛普森			950		THUOCL
桑切斯			948		THUOCL
张惠妹			947		THUOCL
小春			945		THUOCL
霍英东			945		THUOCL
淮阴			944		THUOCL
天正			943		THUOCL
贾斯汀			943		THUOCL
刘炜			942		THUOCL
刘璇			942		THUOCL
林野			942		THUOCL
尼米兹			939		THUOCL
柏拉图			939		THUOCL
冯巩			938		THUOCL
李瑞环			938		THUOCL
郎咸平			938		THUOCL
余华			935		THUOCL
关羽			935		THUOCL
胡歌			935		THUOCL
小天			933		THUOCL
邓亚萍			933		THUOCL
华生			930		THUOCL
御史			928		THUOCL
阮宗泽			928		THUOCL
丁磊			927		THUOCL
周其凤			927		THUOCL
林志颖			927		THUOCL
丽贝卡			925		THUOCL
王奇			925		THUOCL
易中天			924		THUOCL
玻利瓦尔			914		THUOCL
陈道明			914		THUOCL
张颐武			913		THUOCL
周杰			912		THUOCL
孙奕			911		THUOCL
李敖			911		THUOCL
陈莹			911		THUOCL
雷宇			910		THUOCL
邓凯			908		THUOCL
苏亚雷斯			907		THUOCL
黄芳			905		THUOCL
托尔斯泰			901		THUOCL
韩勇			900		THUOCL
平常在			899		THUOCL
卢卡斯			898		THUOCL
张恒			898		THUOCL
安琪			896		THUOCL
苏格拉底			896		THUOCL
莫文蔚			896		THUOCL
徐峥			895		THUOCL
安陆			894		THUOCL
吴奇隆			893		THUOCL
张画			893		THUOCL
伍兹			892		THUOCL
哈里森			892		THUOCL
王小波			891		THUOCL
吴山			890		THUOCL
戴夫			888		THUOCL
杨坚			888		THUOCL
张良			886		THUOCL
江涛			886		THUOCL
阿宝			885		THUOCL
切尼			882		THUOCL
徐小平			882		THUOCL
萧萧			880		THUOCL
王国安			879		THUOCL
杨洪			878		THUOCL
李金			875		THUOCL
安东诺夫			874		THUOCL
陈建国			873		THUOCL
华佗			872		THUOCL
王岩			872		THUOCL
唐宁			869		THUOCL
哈罗德			867		THUOCL
安吉丽娜			867		THUOCL
瑞穗			867		THUOCL
徐凯			866		THUOCL
杜斌			866		THUOCL
王丹			866		THUOCL
宁财神			864		THUOCL
王东亮			862		THUOCL
王力			862		THUOCL
何毅			861		THUOCL
贵妃			860		THUOCL
佐藤			859		THUOCL
哈特			856		THUOCL
华罗庚			855		THUOCL
韩愈			853		THUOCL
李响			852		THUOCL
李威			851		THUOCL
特鲁多			848		THUOCL
田汉			848		THUOCL
成乐			847		THUOCL
杨琴			847		THUOCL
邓颖超			847		THUOCL
马丹			847		THUOCL
黄永玉			847		THUOCL
李先念			846		THUOCL
建宁			843		THUOCL
密特朗			842		THUOCL
阳城			842		THUOCL
陈婧			842		THUOCL
高圆圆			842		THUOCL
东条英机			841		THUOCL
梁洪			841		THUOCL
李晟			840		THUOCL
小燕			838		THUOCL
莱特			837		THUOCL
蔡昉			837		THUOCL
赵倩			837		THUOCL
王冕			836		THUOCL
范仲淹			836		THUOCL
孙悦			835		THUOCL
蔡康永			834		THUOCL
吴宇森			833		THUOCL
周宁			830		THUOCL
董卿			830		THUOCL
徐静蕾			828		THUOCL
瓦尔特			826		THUOCL
杨贵妃			823		THUOCL
陈德荣			821		THUOCL
蔡明			820		THUOCL
林俊宪			818		THUOCL
徐帆			816		THUOCL
张彤			813		THUOCL
黄建华			812		THUOCL
莎拉波娃			811		THUOCL
李铁			809		THUOCL
于谦			808		THUOCL
张亚东			808		THUOCL
费孝通			805		THUOCL
周华健			804		THUOCL
陈嘉庚			804		THUOCL
李成			802		THUOCL
武松			801		THUOCL
朱自清			800		THUOCL
卢梭			799		THUOCL
泰戈尔			799		THUOCL
麦迪逊			799		THUOCL
彭宇			798		THUOCL
陆游			798		THUOCL
金波			796		THUOCL
项羽			796		THUOCL
黄海波			795		THUOCL
埃米尔			794		THUOCL
刘震云			793		THUOCL
阿里郎			793		THUOCL
伊夫			791		THUOCL
克里斯汀			791		THUOCL
撒贝宁			791		THUOCL
陈光			790		THUOCL
孙静			789		THUOCL
