word	pinyin	rank	doc_freq	level	source
夹心饼干			3242		THUOCL
圣女果			3226		THUOCL
己二酸			3220		THUOCL
话李			3208		THUOCL
蘑菇汤			3184		THUOCL
炸子鸡			3182		THUOCL
炒肉丝			3167		THUOCL
杭帮菜			3164		THUOCL
烧茄子			3163		THUOCL
秦妈			3152		THUOCL
雪里蕻			3141		THUOCL
谷氨酸钠			3125		THUOCL
剁椒鱼头			3118		THUOCL
阿斯巴甜			3118		THUOCL
乙酸乙酯			3116		THUOCL
己酸			3115		THUOCL
麻饼			3099		THUOCL
郫县豆瓣			3092		THUOCL
鹅肝酱			3085		THUOCL
美露			3083		THUOCL
蛋黄酱			3082		THUOCL
孔府家			3072		THUOCL
脱脂奶粉			3041		THUOCL
氯化镁			3028		THUOCL
擂茶			3019		THUOCL
酥肉			3018		THUOCL
葱油饼			3015		THUOCL
火宫殿			3012		THUOCL
麻辣牛肉			2997		THUOCL
葡萄糖酸锌			2992		THUOCL
中台湾			2976		THUOCL
杭州菜			2973		THUOCL
黄茶			2967		THUOCL
南瓜饼			2959		THUOCL
得月楼			2959		THUOCL
沧浪亭			2954		THUOCL
五芳斋			2952		THUOCL
辣椒红			2944		THUOCL
大白兔奶糖			2931		THUOCL
牛油果			2909		THUOCL
手抓羊肉			2908		THUOCL
椰子汁			2907		THUOCL
四川火锅			2904		THUOCL
米仁			2903		THUOCL
蚵仔煎			2902		THUOCL
黄板			2902		THUOCL
粉丝汤			2887		THUOCL
高粱米			2883		THUOCL
塔牌			2881		THUOCL
帝亚吉欧			2860		THUOCL
馓子			2858		THUOCL
甜酱			2843		THUOCL
韭菜花			2822		THUOCL
白胡椒粉			2817		THUOCL
磷酸氢钙			2801		THUOCL
鳄梨			2797		THUOCL
渠江			2796		THUOCL
硬脂酸镁			2788		THUOCL
苏菜			2787		THUOCL
面窝			2786		THUOCL
龙抄手			2779		THUOCL
白切鸡			2777		THUOCL
山外山			2763		THUOCL
九层塔			2762		THUOCL
亚硝酸钠			2747		THUOCL
毛血旺			2745		THUOCL
硅酸铝			2742		THUOCL
碳酸氢铵			2741		THUOCL
浙菜			2740		THUOCL
豆乳			2740		THUOCL
苏打饼干			2730		THUOCL
乳酸菌饮料			2709		THUOCL
贻贝			2696		THUOCL
肋排			2694		THUOCL
香蒜			2691		THUOCL
卤面			2689		THUOCL
木素			2689		THUOCL
面茶			2689		THUOCL
信阳毛尖			2687		THUOCL
日落黄			2671		THUOCL
三鼎			2649		THUOCL
灯影牛肉			2648		THUOCL
氢氧化钾			2643		THUOCL
营养强化剂			2626		THUOCL
冰粉			2624		THUOCL
红烧排骨			2609		THUOCL
鹿角胶			2606		THUOCL
白兰地酒			2602		THUOCL
小黑子			2599		THUOCL
鸭肝			2594		THUOCL
旭日升			2591		THUOCL
饵块			2589		THUOCL
强果			2588		THUOCL
花雕酒			2588		THUOCL
炸豆腐			2587		THUOCL
仿膳			2585		THUOCL
海带丝			2582		THUOCL
溴酸钾			2579		THUOCL
燕窝粥			2573		THUOCL
丁苯橡胶			2569		THUOCL
大面包			2566		THUOCL
马提尼			2561		THUOCL
云腿			2557		THUOCL
葡萄籽提取物			2545		THUOCL
虾池			2537		THUOCL
低聚果糖			2536		THUOCL
杏仁饼			2535		THUOCL
优酸乳			2534		THUOCL
老豆腐			2532		THUOCL
萝卜丝饼			2531		THUOCL
竹筒饭			2529		THUOCL
味源			2520		THUOCL
油糕			2508		THUOCL
铜锣烧			2504		THUOCL
花开富贵			2491		THUOCL
粉汤			2489		THUOCL
臊子面			2487		THUOCL
蒸面			2479		THUOCL
班他			2467		THUOCL
红豆汤			2457		THUOCL
豌豆黄			2446		THUOCL
鸭血粉丝			2446		THUOCL
安答			2435		THUOCL
达仁堂			2435		THUOCL
打糕			2422		THUOCL
小馄饨			2419		THUOCL
三不沾			2418		THUOCL
威林			2415		THUOCL
鸡粥			2415		THUOCL
仙灵脾			2381		THUOCL
甜果			2377		THUOCL
酸豆			2370		THUOCL
一品香			2362		THUOCL
黄则			2361		THUOCL
今生缘			2351		THUOCL
菜根香			2348		THUOCL
罗宋汤			2342		THUOCL
君山银针			2336		THUOCL
烧豆腐			2330		THUOCL
二苯醚			2329		THUOCL
扯面			2327		THUOCL
梅花糕			2315		THUOCL
几丁质			2312		THUOCL
凉虾			2306		THUOCL
鸭腿			2303		THUOCL
香辣虾			2301		THUOCL
杏仁露			2300		THUOCL
白灵菇			2299		THUOCL
吞拿鱼			2297		THUOCL
王老吉凉茶			2295		THUOCL
金星啤酒			2295		THUOCL
烩菜			2293		THUOCL
阳光地带			2285		THUOCL
功德林			2282		THUOCL
沸腾鱼			2277		THUOCL
贾三			2276		THUOCL
菜合			2275		THUOCL
饺子宴			2272		THUOCL
知味观			2268		THUOCL
小笼包子			2258		THUOCL
萝卜糕			2258		THUOCL
列巴			2255		THUOCL
酸橙			2237		THUOCL
玉米黄			2236		THUOCL
椰枣			2231		THUOCL
焦圈			2227		THUOCL
亚硫酸钠			2226		THUOCL
百香果			2218		THUOCL
麻辣牛肉干			2210		THUOCL
水果蛋糕			2208		THUOCL
牛肉饼			2195		THUOCL
银耳汤			2193		THUOCL
烤鱼片			2192		THUOCL
莲香楼			2184		THUOCL
硅酸钙			2172		THUOCL
拌黄瓜			2171		THUOCL
华珍			2170		THUOCL
南瓜汤			2167		THUOCL
鲜荔枝			2166		THUOCL
奶渣			2158		THUOCL
麦乳精			2151		THUOCL
麦金利			2147		THUOCL
汽锅鸡			2141		THUOCL
迎宾楼			2138		THUOCL
烧白			2132		THUOCL
牛宝			2132		THUOCL
糯米糍			2132		THUOCL
黄河鲤鱼			2131		THUOCL
丁基橡胶			2114		THUOCL
酿豆腐			2106		THUOCL
凝固剂			2098		THUOCL
都一处			2097		THUOCL
鱼头火锅			2096		THUOCL
法香			2092		THUOCL
白刀子			2087		THUOCL
川断			2081		THUOCL
海藻酸钠			2066		THUOCL
贡菜			2055		THUOCL
乳扇			2053		THUOCL
硫酸钙			2041		THUOCL
海鲜汤			2039		THUOCL
棕榈酸			2037		THUOCL
德国啤酒			2028		THUOCL
鱼汁			2026		THUOCL
椰蓉			2022		THUOCL
凤尾鱼			2012		THUOCL
酿皮			2006		THUOCL
君乐			2002		THUOCL
天门冬氨酸			2001		THUOCL
糯米团			1971		THUOCL
熙园			1969		THUOCL
大卫杜夫			1949		THUOCL
蒸糕			1941		THUOCL
广式月饼			1935		THUOCL
