word	pinyin	rank	doc_freq	level	source
传染源			2404		THUOCL
乙肝疫苗			2402		THUOCL
卵子			2397		THUOCL
补血			2397		THUOCL
注射器			2395		THUOCL
视网膜			2394		THUOCL
癌变			2392		THUOCL
避孕套			2392		THUOCL
大肠菌群			2388		THUOCL
整形手术			2378		THUOCL
太阳穴			2376		THUOCL
暴饮暴食			2375		THUOCL
耳聋			2375		THUOCL
整形外科			2373		THUOCL
触觉			2373		THUOCL
慢病			2372		THUOCL
耐药性			2352		THUOCL
盆腔			2325		THUOCL
膀胱			2314		THUOCL
活血			2307		THUOCL
胎盘			2307		THUOCL
医风			2302		THUOCL
湿疹			2298		THUOCL
胸痛			2290		THUOCL
节育			2285		THUOCL
食道			2280		THUOCL
羊水			2276		THUOCL
低血糖			2274		THUOCL
心绞痛			2272		THUOCL
生物医学			2268		THUOCL
主动脉			2262		THUOCL
检出率			2259		THUOCL
脂肪肝			2257		THUOCL
数据管理			2250		THUOCL
循环系统			2247		THUOCL
麻疹			2242		THUOCL
适应症			2239		THUOCL
中医学			2233		THUOCL
生物安全			2229		THUOCL
高位截瘫			2227		THUOCL
胃痛			2223		THUOCL
水生植物			2214		THUOCL
肠梗阻			2213		THUOCL
生长期			2212		THUOCL
白细胞			2204		THUOCL
耐药			2200		THUOCL
社区医疗			2199		THUOCL
精液			2197		THUOCL
软骨			2195		THUOCL
医院感染			2194		THUOCL
营养学			2194		THUOCL
失语			2191		THUOCL
血常规			2186		THUOCL
迈步			2179		THUOCL
心肺功能			2178		THUOCL
中枢神经系统			2176		THUOCL
真菌			2170		THUOCL
大肠			2168		THUOCL
韧带			2166		THUOCL
三七			2164		THUOCL
剖宫产			2164		THUOCL
小肠			2158		THUOCL
超声波			2156		THUOCL
尿素			2151		THUOCL
消毒液			2144		THUOCL
药膏			2111		THUOCL
家族史			2105		THUOCL
排尿			2104		THUOCL
抗病毒			2101		THUOCL
青紫			2101		THUOCL
止痛药			2100		THUOCL
灵芝			2098		THUOCL
结核			2097		THUOCL
带状			2096		THUOCL
加温			2090		THUOCL
蒲公英			2089		THUOCL
盐酸			2088		THUOCL
产卵			2086		THUOCL
脾脏			2085		THUOCL
腰痛			2070		THUOCL
痛风			2069		THUOCL
氯胺酮			2066		THUOCL
前列腺癌			2065		THUOCL
腰围			2063		THUOCL
复位			2051		THUOCL
抗病毒药物			2049		THUOCL
枝条			2043		THUOCL
精神失常			2041		THUOCL
当归			2037		THUOCL
狂躁			2030		THUOCL
冬虫夏草			2014		THUOCL
粘膜			2013		THUOCL
受体			2010		THUOCL
消毒剂			2010		THUOCL
易感人群			2006		THUOCL
肌肉萎缩			2003		THUOCL
肾结石			1996		THUOCL
光谱			1995		THUOCL
纤维素			1976		THUOCL
板蓝根			1965		THUOCL
流涕			1961		THUOCL
结肠癌			1961		THUOCL
皮炎			1956		THUOCL
神曲			1953		THUOCL
肾移植			1953		THUOCL
瞳孔			1951		THUOCL
中心卫生院			1943		THUOCL
骨盆			1941		THUOCL
风湿病			1939		THUOCL
胃酸			1933		THUOCL
心肌			1930		THUOCL
染色体			1930		THUOCL
致命伤			1930		THUOCL
虚脱			1928		THUOCL
脑卒中			1925		THUOCL
碘盐			1924		THUOCL
神经病			1915		THUOCL
胃溃疡			1908		THUOCL
前臂			1907		THUOCL
免疫规划			1905		THUOCL
气喘			1904		THUOCL
引子			1900		THUOCL
白加黑			1895		THUOCL
虎口			1893		THUOCL
血液透析			1891		THUOCL
牙龈			1888		THUOCL
黄芪			1888		THUOCL
过度疲劳			1882		THUOCL
遗传学			1880		THUOCL
营养液			1878		THUOCL
市立医院			1872		THUOCL
再生障碍性贫血			1858		THUOCL
抗菌药物			1858		THUOCL
避孕药			1851		THUOCL
拉塞尔			1840		THUOCL
基因突变			1835		THUOCL
供体			1833		THUOCL
条件反射			1827		THUOCL
狂犬疫苗			1825		THUOCL
脱发			1825		THUOCL
内伤			1812		THUOCL
血肿			1810		THUOCL
安乐死			1807		THUOCL
性状			1807		THUOCL
肺气肿			1807		THUOCL
灭菌			1805		THUOCL
心衰			1803		THUOCL
五行			1794		THUOCL
体格检查			1792		THUOCL
酵母			1791		THUOCL
肿瘤科			1790		THUOCL
高血糖			1790		THUOCL
社区康复			1788		THUOCL
神经衰弱			1781		THUOCL
腹腔镜			1779		THUOCL
枇杷			1773		THUOCL
红细胞			1766		THUOCL
药丸			1765		THUOCL
肿痛			1764		THUOCL
陈冯富珍			1763		THUOCL
痛经			1754		THUOCL
眼睑			1750		THUOCL
过敏体质			1747		THUOCL
结扎			1746		THUOCL
软组织损伤			1743		THUOCL
脱皮			1741		THUOCL
糜烂			1734		THUOCL
野花			1731		THUOCL
感染率			1720		THUOCL
沉积物			1720		THUOCL
叶酸			1719		THUOCL
安神			1715		THUOCL
青光眼			1715		THUOCL
创可贴			1712		THUOCL
桑国卫			1710		THUOCL
口干			1708		THUOCL
传播媒介			1703		THUOCL
过滤器			1700		THUOCL
胶原蛋白			1695		THUOCL
心律失常			1693		THUOCL
远程会诊			1693		THUOCL
截面			1692		THUOCL
生存率			1680		THUOCL
血友病			1679		THUOCL
放射科			1678		THUOCL
败血症			1665		THUOCL
健忘			1655		THUOCL
不育			1651		THUOCL
青霉素			1651		THUOCL
胆囊			1646		THUOCL
临床诊断			1641		THUOCL
眼药水			1641		THUOCL
生殖系统			1639		THUOCL
心理科			1633		THUOCL
心血管内科			1628		THUOCL
痢疾			1623		THUOCL
脑膜炎			1623		THUOCL
白求恩			1621		THUOCL
食源性疾病			1619		THUOCL
支气管			1617		THUOCL
黄疸			1613		THUOCL
憋气			1610		THUOCL
王卫平			1610		THUOCL
产前检查			1607		THUOCL
天花			1599		THUOCL
高致病性禽流感			1593		THUOCL
尿频			1592		THUOCL
不明原因肺炎			1591		THUOCL
脑病			1591		THUOCL
传统医学			1587		THUOCL
尿急			1583		THUOCL
接触者			1581		THUOCL
泌尿系统			1577		THUOCL
早期诊断			1575		THUOCL
骨伤			1573		THUOCL
基因库			1570		THUOCL
阿胶			1568		THUOCL
食管			1568		THUOCL
特异性			1567		THUOCL
脊柱			1566		THUOCL
内环境			1562		THUOCL
尿道			1560		THUOCL
脱氧核糖核酸			1558		THUOCL
黑芝麻			1552		THUOCL
催眠			1551		THUOCL
子宫肌瘤			1551		THUOCL
归口管理			1551		THUOCL
关节疼痛			1550		THUOCL
混浊			1540		THUOCL
金黄色葡萄球菌			1540		THUOCL
宫颈			1539		THUOCL
非处方药			1539		THUOCL
原发性			1537		THUOCL
海龙			1536		THUOCL
糖浆			1533		THUOCL
耐性			1529		THUOCL
葛兰素史克			1529		THUOCL
喷嚏			1525		THUOCL
后放			1524		THUOCL
脊髓灰质炎			1524		THUOCL
皮质			1512		THUOCL
病原学			1510		THUOCL
医学美容			1502		THUOCL
骨质			1501		THUOCL
排卵			1500		THUOCL
脏腑			1499		THUOCL
红斑			1495		THUOCL
冠状动脉			1492		THUOCL
感染性疾病			1492		THUOCL
放射性核素			1489		THUOCL
定神			1485		THUOCL
输卵管			1483		THUOCL
消化科			1482		THUOCL
口蹄疫			1476		THUOCL
震颤			1472		THUOCL
陈皮			1467		THUOCL
遗传性			1463		THUOCL
注射剂			1461		THUOCL
血压计			1461		THUOCL
高永文			1461		THUOCL
夹板			1456		THUOCL
洗胃			1456		THUOCL
紫外线照射			1455		THUOCL
改水			1447		THUOCL
沉香			1445		THUOCL
法医学			1445		THUOCL
溺死			1440		THUOCL
风油精			1437		THUOCL
起病			1436		THUOCL
二甲苯			1435		THUOCL
直肠			1435		THUOCL
厌食			1434		THUOCL
化脓			1433		THUOCL
水解			1431		THUOCL
烦躁不安			1430		THUOCL
纹身			1424		THUOCL
甲苯			1423		THUOCL
