# 日文词汇等级（JLPT）。来源：tanos.co.uk 的 JLPT 词表（Jonathan Waller，CC BY），
# 经 elzup/jlpt-word-list（MIT，https://github.com/elzup/jlpt-word-list）整理为 CSV。
# 由 tools/corpus/levels.py 生成。格式：词\t等级；`# levels` 行是等级从易到难的顺序。
# levels	N5	N4	N3	N2	N1
勝ち	N3
勢い	N3
勤め	N3
勧める	N3
包み	N3
包装	N3
化学	N3
化粧	N3
区別	N3
医師	N3
医療	N3
医院	N3
半ば	N3
協力	N3
協調	N3
協議	N3
単なる	N3
単に	N3
単位	N3
単純	N3
単語	N3
博士	N3
博物館	N3
占める	N3
印	N3
印刷	N3
印象	N3
卸す	N3
厄介	N3
原	N3
去る	N3
参加	N3
参考	N3
及ぼす	N3
友	N3
友人	N3
友好	N3
友情	N3
双子	N3
反る	N3
反抗	N3
反省	N3
収める	N3
収入	N3
収穫	N3
取り上げる	N3
取れる	N3
受け取る	N3
句	N3
叩く	N3
只	N3
叫ぶ	N3
可	N3
可愛そう	N3
可愛らしい	N3
可能	N3
合わせる	N3
合図	N3
合格	N3
合計	N3
同一	N3
同僚	N3
同士	N3
同志	N3
同時	N3
同様	N3
名	N3
名人	N3
名刺	N3
名詞	N3
吐く	N3
向かい	N3
向く	N3
向ける	N3
吠える	N3
否	N3
否定	N3
含む	N3
含める	N3
吸収	N3
周囲	N3
味方	N3
呼吸	N3
命	N3
命じる	N3
命令	N3
咥える	N3
咳	N3
哀れ	N3
品	N3
哲学	N3
唯	N3
唯一	N3
商人	N3
商品	N3
商売	N3
問い	N3
問う	N3
善	N3
喜び	N3
営業	N3
嗅ぐ	N3
噂	N3
器官	N3
器械	N3
器用	N3
四季	N3
四角	N3
回復	N3
因る	N3
団体	N3
困難	N3
囲む	N3
図	N3
図る	N3
図書	N3
国会	N3
国境	N3
国家	N3
国民	N3
国籍	N3
国語	N3
土	N3
土地	N3
土産	N3
地	N3
地下	N3
地位	N3
地区	N3
地味	N3
地域	N3
地平線	N3
地方	N3
地球	N3
型	N3
埃	N3
埋まる	N3
埋める	N3
城	N3
基	N3
基づく	N3
基本	N3
堀	N3
堅い	N3
報告	N3
場	N3
場面	N3
塀	N3
塔	N3
塵	N3
境	N3
墓	N3
増す	N3
増やす	N3
増加	N3
墨	N3
声明	N3
売れる	N3
変化	N3
変更	N3
外す	N3
外れる	N3
外交	N3
外出	N3
多少	N3
夜中	N3
夜明け	N3
夢中	N3
大	N3
大いに	N3
大した	N3
大人しい	N3
大会	N3
大使	N3
大半	N3
大家	N3
大戦	N3
大気	N3
大統領	N3
大臣	N3
大部分	N3
大陸	N3
天候	N3
天然	N3
太陽	N3
夫人	N3
夫婦	N3
失う	N3
失望	N3
失業	N3
奇妙	N3
契機	N3
契約	N3
奥	N3
奨学金	N3
奪う	N3
女優	N3
女史	N3
女子	N3
女王	N3
好み	N3
好む	N3
妙	N3
姉妹	N3
始まり	N3
姓	N3
姓名	N3
委員	N3
姿	N3
婚約	N3
婦人	N3
嫁	N3
嫌う	N3
字体	N3
存在	N3
季刊	N3
学	N3
学ぶ	N3
学問	N3
学期	N3
学歴	N3
学習	N3
学者	N3
孫	N3
宅	N3
宇宙	N3
守る	N3
安定	N3
完了	N3
完全	N3
完成	N3
宗教	N3
官僚	N3
定期	N3
宛てる	N3
宝	N3
宝石	N3
実	N3
実に	N3
実は	N3
実力	N3
実施	N3
実現	N3
実行	N3
実際	N3
実験	N3
宣伝	N3
害	N3
家事	N3
家具	N3
家賃	N3
容器	N3
容易	N3
宿	N3
宿泊	N3
寄せる	N3
寄付	N3
密	N3
寧ろ	N3
審判	N3
寮	N3
対	N3
対する	N3
対照	N3
対象	N3
専攻	N3
射す	N3
尊敬	N3
尊重	N3
小	N3
小包	N3
小屋	N3
小銭	N3
小麦	N3
少々	N3
少しも	N3
少女	N3
少年	N3
尤も	N3
就く	N3
就職	N3
尻	N3
尾	N3
局	N3
居眠り	N3
居間	N3
届く	N3
屋根	N3
岩	N3
岸	N3
嵐	N3
州	N3
巣	N3
左右	N3
巨大	N3
差	N3
差別	N3
巻く	N3
市場	N3
布	N3
希望	N3
帯	N3
帰す	N3
帰宅	N3
常に	N3
常識	N3
幅	N3
幕	N3
平ら	N3
平和	N3
平均	N3
平等	N3
年中	N3
年代	N3
年寄	N3
年月	N3
年鑑	N3
年間	N3
年齢	N3
幸い	N3
幸せ	N3
幸福	N3
幸運	N3
幼い	N3
広がる	N3
広げる	N3
広まる	N3
広める	N3
広告	N3
床	N3
底	N3
座席	N3
延ばす	N3
延びる	N3
延期	N3
建つ	N3
建築	N3
建設	N3
弁当	N3
引っ張る	N3
引用	N3
引越し	N3
引退	N3
弱まる	N3
弱める	N3
強まる	N3
強める	N3
強力	N3
強盗	N3
強調	N3
弾	N3
当たり前	N3
当たる	N3
当てる	N3
当り	N3
当時	N3
当然	N3
形態	N3
影	N3
影響	N3
役	N3
役割	N3
後悔	N3
後者	N3
後輩	N3
徐々に	N3
従う	N3
従兄弟	N3
従姉妹	N3
得る	N3
得意	N3
微妙	N3
微笑む	N3
徹夜	N3
徹底	N3
心理	N3
心臓	N3
必ずしも	N3
必死	N3
志望	N3
応じる	N3
応援	N3
快適	N3
怒り	N3
思い付く	N3
思い出	N3
思わず	N3
思想	N3
怠ける	N3
急に	N3
急激	N3
急速	N3
性	N3
性格	N3
性質	N3
恋	N3
恋人	N3
恐らく	N3
恐れる	N3
恐ろしい	N3
恐怖	N3
恩	N3
息	N3
悔しい	N3
患者	N3
悩む	N3
悪	N3
悪口	N3
悪魔	N3
悲しむ	N3
悲劇	N3
情	N3
情報	N3
想像	N3
愉快	N3
意	N3
意地	N3
意地悪	N3
意外	N3
意志	N3
意思	N3
意識	N3
愛	N3
愛する	N3
愛情	N3
感じ	N3
感じる	N3
感動	N3
感心	N3
感情	N3
感想	N3
感覚	N3
感謝	N3
態度	N3
慌てる	N3
慎重	N3
慣らす	N3
慣行	N3
憲法	N3
成人	N3
成功	N3
成年	N3
成績	N3
成長	N3
我々	N3
我慢	N3
或	N3
戦い	N3
戦う	N3
戻す	N3
所為	N3
手伝い	N3
手品	N3
手段	N3
手術	N3
手間	N3
才能	N3
扱う	N3
批判	N3
批評	N3
承認	N3
技師	N3
投票	N3
抜く	N3
抜ける	N3
抱える	N3
抱く	N3
抵抗	N3
押える	N3
担当	N3
拍手	N3
拘束	N3
招く	N3
拡大	N3
拭く	N3
持ち上げる	N3
指す	N3
指導	N3
指揮	N3
挑戦	N3
挙げる	N3
振り	N3
振る	N3
振興	N3
挿す	N3
捕まる	N3
捜査	N3
捲る	N3
掃く	N3
採集	N3
接ぐ	N3
推薦	N3
掲示	N3
掴む	N3
掻く	N3
揃う	N3
揃える	N3
描く	N3
提出	N3
提案	N3
揚げる	N3
換える	N3
握る	N3
握手	N3
援助	N3
損	N3
損害	N3
携帯	N3
摘む	N3
撃つ	N3
撒く	N3
操作	N3
操縦	N3
擦る	N3
支える	N3
支出	N3
支店	N3
支払	N3
支払う	N3
支給	N3
支配	N3
改善	N3
攻める	N3
攻撃	N3
放す	N3
放れる	N3
政府	N3
故人	N3
故郷	N3
救う	N3
救助	N3
敗	N3
教え	N3
教わる	N3
教授	N3
教科書	N3
散らす	N3
散る	N3
敬意	N3
数	N3
数える	N3
数字	N3
整理	N3
敵	N3
文	N3
文句	N3
文字	N3
文明	N3
料金	N3
断つ	N3
断る	N3
新た	N3
新興	N3
新鮮	N3
方々	N3
方向	N3
方法	N3
旅	N3
旗	N3
既に	N3
日中	N3
日付	N3
日光	N3
日常	N3
日本	N3
旧	N3
昇る	N3
明かり	N3
明ける	N3
明らか	N3
明確	N3
映える	N3
映す	N3
映る	N3
昨	N3
昼食	N3
時刻	N3
時期	N3
普段	N3
景気	N3
暖まる	N3
暖める	N3
暗記	N3
暮らし	N3
暮らす	N3
暮れ	N3
曜日	N3
更に	N3
書斎	N3
書物	N3
書類	N3
替える	N3
最中	N3
最低	N3
最終	N3
最高	N3
有利	N3
有効	N3
有機	N3
有無	N3
有能	N3
服装	N3
望み	N3
望む	N3
期待	N3
期間	N3
期限	N3
未来	N3
末	N3
本人	N3
本物	N3
札	N3
材料	N3
束	N3
条件	N3
来	N3
東洋	N3
松	N3
板	N3
枠	N3
柄	N3
柵	N3
栄養	N3
校舎	N3
株	N3
核	N3
根	N3
格	N3
案	N3
案外	N3
桜	N3
梅	N3
梅雨	N3
棒	N3
棟	N3
椀	N3
植物	N3
検査	N3
検討	N3
極	N3
楽	N3
楽器	N3
構成	N3
様々	N3
様子	N3
模様	N3
権利	N3
横切る	N3
横断	N3
機嫌	N3
機械	N3
機構	N3
機能	N3
機関	N3
欠く	N3
欠ける	N3
欠席	N3
欠点	N3
欠陥	N3
次々	N3
次ぐ	N3
次第	N3
歌手	N3
歌謡	N3
歓声	N3
歓迎	N3
止す	N3
正	N3
正体	N3
正午	N3
正式	N3
正直	N3
正確	N3
正規	N3
武器	N3
歩道	N3
死	N3
死亡	N3
残す	N3
残り	N3
殖やす	N3
殴る	N3
段	N3
殺す	N3
殻	N3
母親	N3
毒	N3
比較	N3
毛布	N3
氏	N3
気に入る	N3
気の毒	N3
気付く	N3
気体	N3
気候	N3
気味	N3
気温	N3
水洗	N3
水準	N3
氷	N3
永久	N3
永遠	N3
求める	N3
汗	N3
汚す	N3
汚染	N3
汲む	N3
決まり	N3
決定	N3
決心	N3
決行	N3
沈む	N3
沖	N3
油	N3
治める	N3
治療	N3
沿う	N3
泉	N3
泊める	N3
法	N3
泡	N3
波	N3
泥	N3
注	N3
注ぐ	N3
注す	N3
注文	N3
注目	N3
泳ぎ	N3
洗剤	N3
活動	N3
活気	N3
活用	N3
活躍	N3
派手	N3
流す	N3
流れ	N3
流れる	N3
流行	N3
流行る	N3
海外	N3
消費	N3
消防	N3
涙	N3
深まる	N3
深める	N3
深刻	N3
混ざる	N3
混じる	N3
混ぜる	N3
混乱	N3
混雑	N3
添う	N3
清む	N3
清潔	N3
渇く	N3
済ませる	N3
渋滞	N3
減らす	N3
減る	N3
減少	N3
渦	N3
温かい	N3
温まる	N3
温める	N3
温度	N3
温暖	N3
測る	N3
湧く	N3
湾	N3
湿る	N3
湿度	N3
湿気	N3
満ちる	N3
満足	N3
溜まる	N3
溜める	N3
溶く	N3
溶ける	N3
溺れる	N3
滅多に	N3
滞在	N3
演奏	N3
演技	N3
演説	N3
澄む	N3
激しい	N3
濃い	N3
濠	N3
濡らす	N3
火災	N3
灯	N3
灰	N3
炊く	N3
炎	N3
炒める	N3
為る	N3
焚く	N3
無	N3
無し	N3
無事	N3
無料	N3
無視	N3
無駄	N3
煙	N3
照明	N3
煮える	N3
煮る	N3
熱中	N3
熱帯	N3
燃える	N3
燃やす	N3
爆発	N3
父親	N3
片付く	N3
片付け	N3
版	N3
牛	N3
物事	N3
物価	N3
物理	N3
物語	N3
物質	N3
物音	N3
特徴	N3
特長	N3
犯人	N3
犯罪	N3
状態	N3
状況	N3
狂う	N3
狩り	N3
独り	N3
独特	N3
独立	N3
独身	N3
猿	N3
率	N3
玉	N3
王	N3
王子	N3
王様	N3
班	N3
現す	N3
現れ	N3
現れる	N3
現代	N3
現在	N3
現場	N3
現実	N3
現状	N3
現象	N3
現金	N3
球	N3
理想	N3
理解	N3
琴	N3
環境	N3
瓶	N3
生	N3
生える	N3
生き物	N3
生じる	N3
生まれ	N3
生やす	N3
生る	N3
生命	N3
生地	N3
生年月日	N3
生涯	N3
生物	N3
生理	N3
生長	N3
産む	N3
用いる	N3
用心	N3
田	N3
申し訳	N3
申し込む	N3
申告	N3
男の人	N3
男子	N3
画家	N3
畑	N3
留める	N3
留学	N3
異	N3
異なる	N3
異動	N3
異常	N3
畳む	N3
疑う	N3
疑問	N3
疲れ	N3
症状	N3
痛み	N3
癌	N3
癖	N3
発射	N3
発展	N3
発明	N3
発行	N3
発表	N3
発見	N3
発車	N3
発達	N3
登山	N3
皮	N3
皿	N3
盛り	N3
監督	N3
目上	N3
目標	N3
目的	N3
直	N3
直ちに	N3
直に	N3
直接	N3
相	N3
相変わらず	N3
相当	N3
相手	N3
相続	N3
盾	N3
省く	N3
省略	N3
県	N3
真っ赤	N3
真似	N3
真剣	N3
真理	N3
眺め	N3
眺める	N3
着ける	N3
睡眠	N3
瞬間	N3
知らせ	N3
知事	N3
知合い	N3
知恵	N3
知能	N3
知識	N3
石油	N3
石炭	N3
砂漠	N3
破る	N3
破れる	N3
破産	N3
硬い	N3
硬貨	N3
碁	N3
碑	N3
碗	N3
確かめる	N3
確実	N3
確認	N3
磁器	N3
磁気	N3
示す	N3
礼	N3
礼儀	N3
祝い	N3
祝う	N3
神	N3
神経	N3
票	N3
祭	N3
禁止	N3
禁煙	N3
禅	N3
福	N3
私用	N3
科目	N3
秒	N3
秘密	N3
移動	N3
程度	N3
税	N3
税金	N3
種	N3
種類	N3
稲	N3
稼ぐ	N3
穀物	N3
積む	N3
積もる	N3
積極的	N3
穏やか	N3
穴	N3
空き	N3
突く	N3
突然	N3
立ち上がる	N3
立場	N3
章	N3
童謡	N3
端	N3
競技	N3
笑い	N3
笑顔	N3
笛	N3
筆	N3
等しい	N3
筋	N3
筋肉	N3
答案	N3
策	N3
管	N3
管理	N3
節	N3
節約	N3
範囲	N3
築く	N3
籠	N3
粉	N3
粋	N3
粗	N3
粗末	N3
精々	N3
精巧	N3
精神	N3
精算	N3
約	N3
納める	N3
納得	N3
紐	N3
級	N3
素	N3
終える	N3
組	N3
組む	N3
組合	N3
組織	N3
経つ	N3
経る	N3
経営	N3
経由	N3
経緯	N3
結ぶ	N3
結局	N3
結果	N3
結論	N3
給料	N3
絵画	N3
絶対	N3
絶滅	N3
継ぐ	N3
続き	N3
維持	N3
綴じる	N3
綿	N3
緊張	N3
縁	N3
縄	N3
繋がる	N3
繋ぐ	N3
繋げる	N3
織る	N3
繰り返す	N3
缶	N3
罪	N3
罰する	N3
署名	N3
罹る	N3
美人	N3
群	N3
羨ましい	N3
義務	N3
羽	N3
羽根	N3
翼	N3
老い	N3
老人	N3
考え	N3
考慮	N3
者	N3
職	N3
職業	N3
肌	N3
股	N3
肩	N3
育つ	N3
肺	N3
胃	N3
胡椒	N3
胸	N3
能	N3
能力	N3
脂	N3
脂肪	N3
脇	N3
脳	N3
腐る	N3
腰	N3
腹	N3
膜	N3
膝	N3
膳	N3
臨む	N3
自動	N3
自己	N3
自慢	N3
自殺	N3
自然	N3
自身	N3
臭い	N3
至る	N3
至急	N3
興奮	N3
舌	N3
舞台	N3
航海	N3
航空	N3
良い	N3
芝居	N3
芝生	N3
芸術	N3
芽	N3
苦	N3
苦しい	N3
苦しむ	N3
苦労	N3
苦手	N3
苦痛	N3
茶	N3
茹でる	N3
荒廃	N3
莫大	N3
菌	N3
菓子	N3
著す	N3
著者	N3
蒔く	N3
蒸し暑い	N3
蒸す	N3
蕎麦	N3
虎	N3
虫歯	N3
蚊	N3
血液	N3
血管	N3
衆	N3
行き	N3
行儀	N3
行動	N3
街	N3
衛星	N3
衝突	N3
衣料	N3
衣服	N3
表す	N3
表情	N3
表現	N3
表面	N3
袋	N3
袖	N3
被る	N3
被害	N3
裁く	N3
裁判	N3
裂く	N3
裂ける	N3
装置	N3
裏切る	N3
補償	N3
裸	N3
製品	N3
製造	N3
要するに	N3
要求	N3
要点	N3
要素	N3
覆う	N3
見事	N3
見当	N3
見掛ける	N3
見舞い	N3
見解	N3
見送り	N3
規制	N3
視点	N3
視覚	N3
覗く	N3
覚ます	N3
覚める	N3
覚悟	N3
親しい	N3
親友	N3
親戚	N3
観	N3
観光	N3
観客	N3
観察	N3
解く	N3
解ける	N3
解決	N3
解釈	N3
触れる	N3
言わば	N3
言語	N3
計	N3
計る	N3
計器	N3
計算	N3
討つ	N3
訓	N3
訓練	N3
記事	N3
記入	N3
記念	N3
記憶	N3
記者	N3
記録	N3
訪問	N3
設備	N3
設計	N3
許す	N3
許可	N3
訳す	N3
訴える	N3
診る	N3
診察	N3
証明	N3
評価	N3
評判	N3
試し	N3
試す	N3
詩	N3
詩人	N3
詰める	N3
話し合う	N3
話題	N3
詳しい	N3
誇り	N3
認める	N3
誕生	N3
誘う	N3
語る	N3
語句	N3
語学	N3
誤り	N3
誤解	N3
説	N3
説く	N3
読み	N3
読書	N3
課	N3
課程	N3
課題	N3
調子	N3
調査	N3
請求	N3
論じる	N3
論争	N3
論文	N3
諦める	N3
諮る	N3
諺	N3
謎	N3
講演	N3
警告	N3
議会	N3
議員	N3
議論	N3
議長	N3
譲る	N3
谷	N3
豆	N3
豊か	N3
豊富	N3
象	N3
豪華	N3
貝	N3
負う	N3
負け	N3
財産	N3
貢献	N3
貧しい	N3
販売	N3
責める	N3
責任	N3
貯金	N3
貴重	N3
貸し	N3
費用	N3
資本	N3
資格	N3
資源	N3
賛成	N3
賞	N3
賞品	N3
賢い	N3
質	N3
賭ける	N3
贅沢	N3
贈る	N3
起こる	N3
起源	N3
超える	N3
超す	N3
越える	N3
越す	N3
足袋	N3
跡	N3
蹴る	N3
身	N3
身体	N3
身長	N3
軍	N3
軍隊	N3
転ぶ	N3
転校	N3
載せる	N3
載る	N3
輝く	N3
輪	N3
辞める	N3
辞退	N3
農家	N3
農業	N3
農民	N3
辺り	N3
迎え	N3
近代	N3
近視	N3
近頃	N3
述べる	N3
迷う	N3
迷子	N3
迷惑	N3
追い付く	N3
追う	N3
退く	N3
退学	N3
退屈	N3
逆	N3
逆らう	N3
途端	N3
通じる	N3
通す	N3
通り過ぎる	N3
通信	N3
通勤	N3
通学	N3
通行	N3
通訳	N3
通貨	N3
通過	N3
速度	N3
連れ	N3
連想	N3
連続	N3
逮捕	N3
週	N3
進める	N3
進学	N3
進歩	N3
進行	N3
遂に	N3
遅れ	N3
遅刻	N3
運	N3
過ごす	N3
過去	N3
過程	N3
道徳	N3
道路	N3
達する	N3
違い	N3
違いない	N3
違反	N3
適する	N3
適切	N3
適度	N3
適用	N3
遭う	N3
選手	N3
選択	N3
選挙	N3
選考	N3
避ける	N3
郡	N3
部分	N3
郵便	N3
都会	N3
都市	N3
酌む	N3
配達	N3
酒	N3
酔う	N3
酢	N3
酸化	N3
酸性	N3
酸素	N3
重なる	N3
重ねる	N3
重体	N3
重大	N3
重要	N3
重視	N3
野	N3
野党	N3
量	N3
量る	N3
金	N3
金属	N3
金庫	N3
金融	N3
金銭	N3
金額	N3
針	N3
釣	N3
鉄	N3
鉄道	N3
銀	N3
銃	N3
銅貨	N3
鋭い	N3
鍋	N3
鎖	N3
鐘	N3
長期	N3
閉じる	N3
開始	N3
間違い	N3
間隔	N3
関する	N3
関心	N3
関連	N3
防ぐ	N3
降ろす	N3
降伏	N3
限る	N3
限界	N3
除く	N3
陰	N3
陸	N3
陽気	N3
隊	N3
際	N3
障害	N3
隠す	N3
隠れる	N3
集まり	N3
集中	N3
集団	N3
雇う	N3
離す	N3
離れる	N3
離婚	N3
難	N3
雰囲気	N3
雷	N3
電子	N3
需要	N3
震える	N3
霜	N3
霧	N3
露	N3
青年	N3
非常	N3
非行	N3
面	N3
面倒	N3
面接	N3
革	N3
頂上	N3
順	N3
順番	N3
順調	N3
預かる	N3
預ける	N3
頬	N3
頭痛	N3
頼る	N3
題	N3
題名	N3
額	N3
願い	N3
願う	N3
風景	N3
飛ばす	N3
飛び出す	N3
飛行	N3
食う	N3
食卓	N3
食品	N3
食料	N3
食欲	N3
食物	N3
食糧	N3
飯	N3
飼う	N3
飽きる	N3
飾り	N3
餌	N3
首相	N3
首都	N3
香り	N3
馬	N3
馬鹿	N3
馴らす	N3
馴れる	N3
駆ける	N3
駐車	N3
騒ぎ	N3
騒音	N3
騙す	N3
驚き	N3
骨	N3
骨折	N3
高まる	N3
高める	N3
高価	N3
高速	N3
髪の毛	N3
鬼	N3
魅力	N3
鳴らす	N3
黒板	N3
黙る	N3
鼠	N3
×	N2
あいまい	N2
あくび	N2
あちらこちら	N2
あふれる	N2
あぶる	N2
あれこれ	N2
いきなり	N2
いち	N2
いちいち	N2
いってきます	N2
いってまいります	N2
いよいよ	N2
うどん	N2
うなずく	N2
うろうろ	N2
うんと	N2
ええと	N2
おおざっぱ	N2
おかけください	N2
おかげさまで	N2
おかず	N2
おかまいなく	N2
おしまい	N2
おはよう	N2
おまちどおさま	N2
おめでたい	N2
おやつ	N2
お世話になりました	N2
お代わり	N2
お休み	N2
お元気で	N2
お先に	N2
お出掛け	N2
お参り	N2
お大事に	N2
お帰り	N2
お待たせしました	N2
お待ちください	N2
お手伝いさん	N2
お気の毒に	N2
お邪魔します	N2
お願いします	N2
かしこまりました	N2
かじる	N2
かび	N2
からかう	N2
かるた	N2
がち	N2
きっかけ	N2
きる	N2
ぎっしり	N2
くしゃみ	N2
くたびれる	N2
くだらない	N2
くっつく	N2
くっつける	N2
くどい	N2
くるむ	N2
くれぐれも	N2
こうして	N2
こしらえる	N2
こちらこそ	N2
こっそり	N2
こないだ	N2
こんばんは	N2
ごちそうさま	N2
ごと	N2
ごめんください	N2
ご苦労様	N2
さす	N2
さっさと	N2
さようなら	N2
さわやか	N2
しいんと	N2
しっぽ	N2
しつこい	N2
しつれいしました	N2
しびれる	N2
しぼむ	N2
しみじみ	N2
しめた	N2
しゃがむ	N2
しゃっくり	N2
しゃぶる	N2
しょうがない	N2
しわ	N2
じゃんけん	N2
じゅうたん	N2
すっきり	N2
すまない	N2
ずうっと	N2
ずらす	N2
ずらり	N2
せっせと	N2
せめて	N2
ぜひとも	N2
そういえば	N2
そうっと	N2
そそっかしい	N2
そのころ	N2
そのため	N2
その他	N2
それなのに	N2
それなら	N2
それはいけませんね	N2
ただいま	N2
たちまち	N2
ためらう	N2
たんす	N2
だいいち	N2
だらけ	N2
だらしない	N2
ちぎる	N2
ついで	N2
つまずく	N2
でたらめ	N2
ところ	N2
とっくに	N2
ともかく	N2
どういたしまして	N2
どうせ	N2
どきどき	N2
どっと	N2
なにしろ	N2
なんとなく	N2
なんとも	N2
にこにこ	N2
ねじ	N2
のこぎり	N2
のろのろ	N2
はきはき	N2
はじめまして	N2
はめる	N2
ばからしい	N2
ばね	N2
ひとまず	N2
ひとりでに	N2
ひゃっかじてん	N2
ぴかぴか	N2
ぴたり	N2
ふざける	N2
ふわふわ	N2
ぶつぶつ	N2
ぶらさげる	N2
へそ	N2
ほう	N2
ほんの	N2
ぼろ	N2
ぽい	N2
まあまあ	N2
まごまご	N2
またぐ	N2
まぶた	N2
みじめ	N2
みたい	N2
みっともない	N2
めちゃくちゃ	N2
めっきり	N2
めでたい	N2
めまい	N2
もしかしたら	N2
もたれる	N2
もち	N2
やかましい	N2
やかん	N2
やたらに	N2
やっつける	N2
やむをえない	N2
よこす	N2
ろうそく	N2
アイデア	N2
アイディア	N2
アクセント	N2
アンテナ	N2
イコール	N2
インキ	N2
ウエートレス	N2
ウーマン	N2
ウール	N2
エチケット	N2
エプロン	N2
オイル	N2
オルガン	N2
オーケストラ	N2
オートメーション	N2
カセット	N2
カバー	N2
カラー	N2
カロリー	N2
カーブ	N2
ガム	N2
キャンパス	N2
ギャング	N2
クリーニング	N2
クーラー	N2
コック	N2
コレクション	N2
コンクリート	N2
コンクール	N2
コンセント	N2
コース	N2
コーラス	N2
ゴム	N2
サイレン	N2
サラリーマン	N2
サンプル	N2
サークル	N2
シャッター	N2
ショップ	N2
シリーズ	N2
シーズン	N2
シーツ	N2
ジャーナリスト	N2
スカーフ	N2
スクール	N2
スタート	N2
スチュワーデス	N2
ステージ	N2
ストッキング	N2
ストップ	N2
スピーカー	N2
スマート	N2
スライド	N2
スリッパ	N2
セメント	N2
センチ	N2
ゼミ	N2
タイア	N2
ダイヤグラム	N2
ダイヤモンド	N2
ダイヤル	N2
ダブル	N2
ダム	N2
チップ	N2
チョーク	N2
テニスコート	N2
テンポ	N2
テーマ	N2
ナイロン	N2
ナンバー	N2
ネックレス	N2
ハンドル	N2
バイバイ	N2
バケツ	N2
バック	N2
バンド	N2
パターン	N2
パンツ	N2
ビタミン	N2
ビニール	N2
ビルディング	N2
ピストル	N2
ピンク	N2
ファスナー	N2
フライパン	N2
フリー	N2
ブラウス	N2
ブラシ	N2
ブローチ	N2
プラットホーム	N2
プリント	N2
プログラム	N2
ヘリコプター	N2
ベテラン	N2
ペンチ	N2
ボーナス	N2
ポスター	N2
マスク	N2
マフラー	N2
マラソン	N2
マンション	N2
ミシン	N2
ミリ	N2
メニュー	N2
モダン	N2
モデル	N2
モノレール	N2
モーター	N2
ラッシュアワー	N2
ランチ	N2
ランニング	N2
リズム	N2
リットル	N2
リボン	N2
レインコート	N2
レクリェーション	N2
レジャー	N2
レンズ	N2
ロッカー	N2
ロビー	N2
ローマ字	N2
ワンピース	N2
一休み	N2
一定	N2
一応	N2
一斉	N2
一旦	N2
一昨年	N2
一昨昨日	N2
一段と	N2
一流	N2
一通り	N2
丁目	N2
万歳	N2
三日月	N2
三角	N2
上り	N2
上下	N2
上品	N2
上旬	N2
上級	N2
下品	N2
下旬	N2
下書き	N2
下水	N2
下町	N2
下線	N2
下車	N2
下降	N2
下駄	N2
不潔	N2
不規則	N2
不運	N2
両	N2
両側	N2
並木	N2
並行	N2
中世	N2
中年	N2
中性	N2
中指	N2
中旬	N2
中途	N2
中間	N2
主人	N2
主役	N2
主語	N2
丼	N2
乗り越し	N2
乗換	N2
乗車	N2
乱暴	N2
乾杯	N2
乾電池	N2
予備	N2
五十音	N2
井戸	N2
交差	N2
交替	N2
交流	N2
交通機関	N2
人事	N2
人命	N2
人差指	N2
人文科学	N2
人通り	N2
人造	N2
仕上がる	N2
仕方がない	N2
付	N2
付近	N2
代名詞	N2
以後	N2
以降	N2
仮名	N2
仮名遣い	N2
仲直り	N2
仲良し	N2
休業	N2
休講	N2
休養	N2
会館	N2
伝染	N2
伝記	N2
伯母	N2
伯父さん	N2
但し	N2
低	N2
低下	N2
住まい	N2
体制	N2
体操	N2
体積	N2
体系	N2
何々	N2
何分	N2
余る	N2
余所	N2
余計	N2
作成	N2
作者	N2
作製	N2
例える	N2
侵入	N2
便所	N2
便箋	N2
係わる	N2
俄	N2
保健	N2
信ずる	N2
修繕	N2
俳句	N2
倉庫	N2
個体	N2
倣う	N2
偉い	N2
停止	N2
停車	N2
偶数	N2
傑作	N2
催し	N2
催促	N2
傾く	N2
傾らか	N2
儀式	N2
儲かる	N2
儲ける	N2
元々	N2
元日	N2
兆	N2
先々月	N2
先々週	N2
先祖	N2
先程	N2
先端	N2
先頭	N2
光線	N2
免税	N2
入れ物	N2
入社	N2
全力	N2
全般	N2
全集	N2
公共	N2
公務	N2
公害	N2
公式	N2
公衆	N2
公表	N2
共産	N2
兵隊	N2
兼ねる	N2
内科	N2
内線	N2
円周	N2
再	N2
再三	N2
写生	N2
冠	N2
冷凍	N2
凍える	N2
凸凹	N2
凹む	N2
出入り	N2
出入口	N2
出勤	N2
出張	N2
出来上がり	N2
出来上がる	N2
出迎え	N2
分布	N2
分数	N2
分解	N2
分量	N2
分類	N2
刊	N2
列島	N2
初	N2
初めに	N2
初旬	N2
初歩	N2
初級	N2
判事	N2
判子	N2
別々	N2
別荘	N2
利害	N2
制作	N2
刺身	N2
刻む	N2
剃る	N2
剃刀	N2
削る	N2
削除	N2
前後	N2
剥す	N2
副	N2
副詞	N2
割と	N2
割合に	N2
割引	N2
割算	N2
創作	N2
力強い	N2
功績	N2
加熱	N2
加速	N2
加速度	N2
助教授	N2
努める	N2
効力	N2
勇ましい	N2
動作	N2
勘違い	N2
務める	N2
勝	N2
勝手に	N2
勝敗	N2
勝負	N2
募集	N2
匂う	N2
包丁	N2
包帯	N2
化	N2
北極	N2
匙	N2
区分	N2
区切る	N2
区域	N2
半島	N2
半径	N2
卑怯	N2
卒直	N2
南北	N2
南極	N2
南米	N2
